iso3,label,sublabel,latitude,longitude
ES,IBIZA,,38.9,1.45
SY,TARTUS,,34.9,35.866667
SY,BANIYAS,,35.183333,35.95
SY,AL LADHIQIYAH,,35.533333,35.766667
BM,IRELAND ISLAND,,32.316667,-64.833333
SA,DAMMAM,,26.5,50.2
SA,AL JUBAYL,,27.083333,49.666667
SA,RAS AL GHAR,,26.9,49.866667
CN,LIANYUNGANG,,34.733333,119.45
CN,YANTAI,,37.55,121.45
CN,HULUDAO GANG,,40.7,120.983333
CN,YINGKOU,,40.683333,122.233333
CN,LUSHUN,,38.783333,121.25
CN,DALIAN,,38.916667,121.666667
CN,TAICANG,,31.65,121.2
CN,TANGSHAN (JINGTANG),,39.2,119.016667
CN,QINHUANGDAO,,39.933333,119.616667
CA,PORT DE ST PIERRE,,46.783333,-56.166667
US,CALCITE,,45.416667,-83.783333
US,MACKINAC ISLAND,,45.85,-84.616667
US,HARBOR BEACH,,43.85,-82.65
AO,PORTO DO AMBRIZ,,-7.833333,13.1
MO,MACAU,,22.183333,113.566667
NZ,NAPIER,,-39.483333,176.916667
NZ,NEW PLYMOUTH,,-39.066667,174.033333
DK,BANDHOLM,,54.833333,11.5
DK,RODBY HAVN,,54.65,11.35
DK,NYSTED,,54.666667,11.733333
PF,VAITAPE,,-16.5,-151.75
GB,WATCHET HARBOR,,51.183333,-3.333333
GB,ST. MARY'S (SCILLY ISL.),,49.916667,-6.316667
FJ,LAUTOKA HARBOR,,-17.6,177.45
FJ,MALAI,,-16.35,179.366667
CN,YANGPU,,19.733333,109.183333
CN,CHIWAN,,19.966667,110.033333
CN,SHUI DONG,,21.483333,111.083333
CN,ZHUHAI,,22.233333,113.583333
US,MANISTIQUE,,45.95,-86.25
US,PORT INLAND,,45.966667,-85.866667
US,TWO RIVERS,,44.15,-87.566667
US,KEWAUNEE,,44.466667,-87.5
US,PETOSKEY,,45.366667,-84.966667
US,LELAND,,45.016667,-85.766667
US,MICHIGAN CITY,,41.733333,-86.9
US,GARY,,41.616667,-87.333333
US,BUFFINGTON,,41.633333,-87.416667
US,INDIANA HARBOR,,41.666667,-87.433333
US,CALUMET HARBOR,,41.733333,-87.516667
US,WILMETTE,,42.083333,-87.683333
US,GREAT LAKES,,42.3,-87.833333
US,WAUKEGAN,,42.366667,-87.816667
US,KENOSHA,,42.583333,-87.816667
US,RACINE,,42.733333,-87.783333
US,PORT WASHINGTON,,43.383333,-87.866667
IT,PORTO TORRES,,40.833333,8.4
IT,CARLOFORTE,,39.15,8.316667
IT,PORTO VESME,,39.2,8.4
IT,ARBATAX,,39.933333,9.7
IT,CAGLIARI,,39.216667,9.116667
IT,ORISTANO,,39.866667,8.55
FR,PONTRIEUX,,48.7,-3.15
FR,PORT DE ROSCOFF-BLOSCON,,48.733333,-3.983333
LB,TARABULUS,,34.45,35.833333
LB,BAYRUT,,33.9,35.5
NZ,NELSON,,-41.266667,173.266667
NZ,PORT LYTTELTON,,-43.6,172.716667
NZ,TIMARU,,-44.4,171.25
NZ,BLUFF HARBOR,,-46.6,168.333333
DK,FAKSE LADEPLADS HAVN,,55.216667,12.166667
DK,KOGE,,55.45,12.2
DK,KOBENHAVN,,55.7,12.616667
DK,TUBORG,,55.716667,12.583333
DK,HELSINGOR,,56.033333,12.616667
DK,FREDERIKSVAERK,,55.966667,12.016667
DK,FREDERIKSSUND,,55.833333,12.05
DK,KYNDBYVAERKETS HAVN,,55.816667,11.883333
DK,HOLBAEK,,55.716667,11.716667
DK,KALUNDBORG,,55.683333,11.1
DK,KORSOR,,55.333333,11.133333
DK,SKAELSKOR,,55.25,11.3
DK,NYKOBING (MOR),,56.766667,11.866667
DK,HUNDESTED,,55.966667,11.85
GU,APRA HARBOR,,13.45,144.616667
IN,KARWAR,,14.816667,74.116667
IN,QUILON (KOLLAM),,8.883333,76.583333
IN,HAZIRA,,21.083333,72.633333
IN,NEW MANGALORE,,12.916667,74.816667
IN,PORBANDAR,,21.633333,69.6
SA,KING FAHD PORT,,23.95,38.216667
SA,YANBU,,24.083333,38.05
SA,JIDDAH,,21.483333,39.183333
SA,JIZAN,,16.9,42.483333
SA,RABIGH,,22.733333,38.983333
SV,ACAJUTLA,,13.583333,-89.833333
SE,VISBY,,57.633333,18.283333
SE,KLINTEHAMN,,57.383333,18.2
PT,FUNCHAL,,32.633333,-16.916667
ID,JAKARTA,,-6.1,106.883333
ID,CIREBON,,-6.716667,108.566667
ID,SURABAYA,,-7.2,112.733333
PE,BAHIA DE MATARANI,,-17,-72.116667
PE,BAHIA SAN NICOLAS,,-15.25,-75.233333
PE,PUERTO DEL CALLAO,,-12.05,-77.15
PE,SALAVERRY,,-8.233333,-78.983333
GR,MESOLONGION,,38.366667,21.416667
GR,PATRAI,,38.25,21.733333
GR,KATAKOLON,,37.65,21.316667
GR,KALAMATA,,37.016667,22.116667
US,HILO,,19.733333,-155.066667
US,KAWAIHAE,,20.033333,-155.833333
US,KAHULUI,,20.9,-156.466667
US,LAHAINA,,20.866667,-156.666667
US,KAUMALAPAU HARBOR,,20.783333,-157
US,HONOLULU,,21.3,-157.866667
US,PORT ALLEN,,21.9,-159.583333
US,NAWILIWILI BAY,,21.95,-159.35
US,AHUKINI LANDING,,22,-159.333333
US,BARBER'S POINT,,21.316667,-158.116667
GE,POTI,,42.15,41.583333
GE,BATUMI,,41.65,41.65
CA,GRAND BANK,,47.1,-55.75
FI,TOLKKINEN,,60.033333,25.583333
FI,RAHJA,,64.2,23.733333
FI,HELSINKI,,60.166667,24.966667
FI,KOTKA,,60.466667,26.966667
FI,RAAHE,,64.683333,24.416667
FI,MANTYLUOTO,,61.6,21.483333
FI,RAUMA,,61.133333,21.5
FI,UUSIKAUPUNKI,,60.8,21.4
FI,HANKO,,59.816667,22.95
CL,PUERTO SAN ANTONIO,,-33.583333,-71.616667
CL,BAHIA DE VALPARAISO,,-33.033333,-71.616667
CL,ANTOFAGASTA,,-23.65,-70.416667
CL,IQUIQUE,,-20.2,-70.166667
MG,TOAMASINA,,-18.166667,49.416667
MG,ANTISRANANA,,-12.266667,49.283333
GB,SCRABSTER HARBOR,,58.616667,-3.55
SN,DAKAR,,14.683333,-17.433333
ES,SANTA CRUZ DE LA PALMA,,28.683333,-17.75
ES,SANTA CRUZ DE TENERIFE,,28.466667,-16.233333
ES,LAS PALMAS,,28.15,-15.416667
ES,PUERTO DEL ROSARIO,,28.5,-13.85
ES,ARRECIFE,,28.95,-13.533333
AR,PUERTO BELGRANO,,-38.883333,-62.1
AR,MAR DEL PLATA,,-38.033333,-57.533333
AR,BUENOS AIRES,,-34.6,-58.366667
AR,QUEQUEN,,-38.583333,-58.7
AR,PUERTO ROSALES,,-38.933333,-62.066667
AR,COMODORO RIVADAVIA,,-45.866667,-67.466667
RU,BALTIYSK,,54.633333,19.9
RU,TAGANROG,,47.2,38.95
RU,YEYSK,,46.733333,38.266667
RU,NOVOROSSIYSK,,44.716667,37.783333
RU,TUAPSE,,44.1,39.066667
RU,SOCHI,,43.583333,39.733333
ER,MITSIWA HARBOR,,15.616667,39.466667
CN,XIUYU,,25.233333,118.983333
CA,GOULAIS BAY,,46.733333,-84.5
CA,BATCHAWANA BAY,,46.916667,-84.6
CA,GARGANTUA,,47.566667,-84.966667
CA,MICHIPICOTEN,,47.966667,-84.9
CA,QUEBEC HARBOUR,,47.7,-85.8
CA,HERON BAY,,48.65,-86.316667
ID,BAUBAU,,-5.466667,122.616667
ID,POMALAA,,-4.166667,121.6
ID,KENDARI,,-3.966667,122.583333
ID,MANADO,,1.5,124.833333
ID,KOLONODALE,,-1.983333,121.333333
ID,BITUNG,,1.433333,125.183333
CA,MILLHAVEN,,44.2,-76.733333
CA,PICTON,,44.016667,-77.133333
CA,BELLEVILLE,,44.15,-77.4
CA,TORONTO,,43.616667,-79.383333
CA,HAMILTON,,43.25,-79.85
EE,OSMUSSAAR,,59.3,23.366667
XU,JOHNSTON ATOLL,,16.75,-169.516667
JP,HIRARA KO,,24.8,125.283333
CA,ST GEORGE'S,,48.45,-58.45
CA,CORNER BROOK,,48.95,-57.95
QW,WAKE ISLAND,,19.283333,166.616667
CA,TUKTOYAKTUK,,69.45,-133
CA,POLICE POINT,,70.183333,-124.75
CA,PAULATUK,,69.35,-124.083333
CA,PEARCE POINT,,69.816667,-122.75
CA,TYSOE POINT,,69.6,-120.75
CA,SACHS HARBOR,,71.966667,-125.25
CA,BERNARD HARBOR,,68.783333,-114.766667
CA,LADY FRANKLIN POINT,,68.483333,-113.266667
CA,CAMBRIDGE BAY,,69.116667,-105.066667
CA,RESOLUTE BAY,,74.683333,-95.9
NI,EL BLUFF,,12,-83.7
MZ,MOCAMBIQUE,,-15.033333,40.733333
MZ,NACALA,,-14.533333,40.666667
MZ,BEIRA,,-19.833333,34.833333
MZ,IBO,,-12.333333,40.616667
YE,ADEN,,12.783333,44.95
YE,AL MUKHA,,13.316667,43.25
GB,MOSTYN,,53.316667,-3.266667
GB,UIG,,57.583333,-6.35
GB,LOCHMADDY,,57.6,-7.166667
GB,CASTLE BAY,,56.95,-7.483333
GB,LOCHBOISDALE,,57.15,-7.3
GB,STORNOWAY HARBOR,,58.183333,-6.366667
GB,TARBERT,,57.9,-6.816667
GB,MALLAIG,,57,-5.816667
GB,TOBERMORY,,56.616667,-6.066667
GB,CRAIGNURE,,56.466667,-5.7
GB,CORPACH,,56.85,-5.116667
GB,OBAN,,56.416667,-5.466667
GB,CAMPBELTOWN,,55.433333,-5.6
GB,ARDRISHAIG,,56.016667,-5.45
GB,GREENOCK,,55.95,-4.75
GB,LARGS,,55.8,-4.866667
GB,MILLPORT,,55.75,-4.916667
GB,ORNSAY,,57.15,-5.8
GB,PLOCKTON,,57.333333,-5.65
GB,KYLEAKIN,,57.266667,-5.733333
GB,BROADFORD BAY,,57.25,-5.883333
GB,PORTREE HARBOR,,57.416667,-6.2
GB,KILKEEL,,54.05,-5.983333
KP,WONSAN,,39.166667,127.45
KP,CH'ONGJIN,,41.766667,129.816667
KP,SENBONG,,42.333333,130.4
TO,NUKU ALOFA,,-21.133333,-175.2
TO,PANGAI,,-19.8,-174.35
TO,NEIAFU,,-18.65,-173.983333
ID,TAREMPAH,,3.216667,106.216667
ID,WIDURI MARINE TERMINAL,,-4.666667,106.65
GR,PORTHMOS EVRIPOU,,38.466667,23.583333
GR,LARIMNA,,38.566667,23.283333
GR,STILIS,,38.916667,22.616667
GR,TSINGELI,,39.166667,22.85
GR,MILIANA,,39.166667,23.216667
GR,THESSALONIKI,,40.633333,22.933333
GR,YERAKINI,,40.266667,23.466667
GR,STRATONI,,40.516667,23.833333
GR,LAGOS,,41,25.133333
GR,DHIAVLOS STENO,,38.45,23.6
GR,ORMOS MIKRO VATHI,,38.433333,23.6
GR,CHALKIS,,38.466667,23.6
GR,KYMASSI,,38.833333,23.466667
GR,ACHLADI,,38.9,22.816667
GR,ASTAKOS,,38.483333,21.1
IR,BUSHEHR,,28.983333,50.833333
IR,CHAH BAHAR,,25.266667,60.616667
IR,JASK,,25.633333,57.766667
IR,BANDAR TAHERI OFFSHORE TERMINAL,,27.65,52.35
GL,QUTDLEQ,,61.516667,-42.216667
GL,KUSANARTOQ,,61.766667,-42.216667
PL,POLICE,,53.566667,14.566667
BR,ITAQUI,,-2.566667,-44.366667
GL,PAAMUIT (FREDERIKSHAB),,62,-49.666667
GL,KANGERLUARSORUSEQ,,63.7,-51.55
GL,ATTU,,67.95,-53.733333
GL,ILLULISSAT (JAKOBSHAVN),,69.216667,-51.1
GL,QASIGIANNGUIT-CHRISTIANSHAB,,68.816667,-51.183333
GL,PITUFFIK (THULE AIR BASE),,76.533333,-68.866667
GL,NANORTALIK HAVN,,60.116667,-45.2
GL,QAQURTOQ,,60.716667,-46.05
GL,NARSAQ,,60.916667,-46.05
GL,NARSARSSUAQ,,61.15,-45.433333
GL,GRONNEDAL (KANGILINNGUIT),,61.233333,-48.1
GL,NUUK,,64.183333,-51.75
GL,MANIITSOQ,,65.416667,-52.916667
GL,KANGAMIUT,,65.816667,-53.3
GL,SISIMIUT,,66.916667,-53.7
GL,KANGERLUSUAQ,,66.966667,-50.95
GL,AASIAAT,,68.7,-52.866667
GL,QEQERTARSUAQ,,69.233333,-53.533333
GL,UUMMANNAQ HARBOR,,70.683333,-52.15
GL,KAJALLEQ UPERNAVIK,,72.15,-55.533333
GL,UPERNAVIK,,72.766667,-56.15
UY,LA PALOMA,,-34.65,-54.15
ST,SANTO ANTONIO,,1.65,7.45
SL,FREETOWN,,8.5,-13.233333
SD,AL KHAIR OIL TERMINAL,,19.583333,37.25
SD,SAWAKIN HARBOR,,19.133333,37.35
MV,MALE,,4.166667,73.5
AU,THEVENARD,,-32.166667,133.65
AU,ALBANY,,-35.033333,117.883333
AU,BROOME,,-17.966667,122.233333
AU,DARWIN,,-12.466667,130.85
AU,WEIPA,,-12.666667,141.866667
AU,SYDNEY,,-33.866667,151.2
AU,BOTANY BAY,,-34,151.233333
AU,JERVIS BAY,,-35.116667,150.8
AU,BATEMANS BAY,,-35.7,150.166667
AU,WELSHPOOL,,-38.7,146.466667
AU,WESTERN PORT,,-38.35,145.233333
AU,MELBOURNE,,-37.833333,144.966667
AU,GEELONG,,-38.15,144.366667
AU,THURSDAY ISLAND,,-10.583333,142.216667
AU,MOURILYAN HARBOUR,,-17.6,146.133333
NA,WALVIS BAY,,-22.95,14.5
CV,PORTO GRANDE,,16.883333,-25
CU,CABANAS,,23,-82.966667
CU,NUEVITAS BAY,,21.55,-77.266667
CU,ANTILLA,,20.833333,-75.733333
CU,FELTON,,20.733333,-75.6
CU,NICARO,,20.716667,-75.55
CU,MATANZAS,,23.05,-81.55
CU,PUERTO PADRE,,21.283333,-76.533333
IN,PORT BLAIR,,11.683333,92.75
US,SODUS BAY,,43.266667,-76.983333
US,SACKETS HARBOR,,43.95,-76.116667
US,CHAUMONT,,44.066667,-76.133333
IE,WESTPORT,,53.8,-9.533333
IE,FENIT,,52.266667,-9.866667
IE,BANTRY,,51.683333,-9.45
IE,GREENORE,,54.033333,-6.133333
IE,RATHMULLAN,,55.1,-7.533333
IE,KILLYBEGS,,54.633333,-8.45
IE,CASTLETOWN BEARHAVEN,,51.65,-9.916667
IE,VALENTIA,,51.933333,-10.3
TN,MAHDIA,,35.5,11.066667
ID,TANJUNG ARANG  (BUNYU),,3.466667,117.833333
ID,BONTANG LNG TERMINAL,,0.1,117.483333
ID,TANJUNG SANTAN,,-0.1,117.533333
ID,BALIKPAPAN,,-1.25,116.816667
ID,KOTA BARU,,-3.233333,116.216667
ID,TANAH MERAH,,-1.816667,116.166667
ID,STAGEN,,-3.3,116.15
ID,BENOA,,-8.75,115.216667
ID,ENDE,,-8.833333,121.65
ID,TANJUNG BENETE,,-8.9,116.75
ID,KUPANG,,-10.166667,123.583333
VI,CRUZ BAY,,18.333333,-64.8
SE,BROFJORDEN,,58.383333,11.416667
SE,OSKARSHAMN,,57.266667,16.45
SE,FIGEHOLM,,57.366667,16.5
SE,GREBBESTAD,,58.683333,11.266667
SE,FJALLBACKA,,58.6,11.283333
SE,BOVALLSTRAND,,58.483333,11.333333
SE,HUNNEBOSTRAND,,58.433333,11.3
SE,MARSTRAND,,57.883333,11.583333
SE,LANDSKRONA,,55.866667,12.833333
SE,SOLVESBORG,,56.05,14.583333
PF,PORT RIKITEA,,-23.116667,-134.966667
FR,CANNES,,43.55,7.016667
CA,TOBERMORY,,45.266667,-81.666667
CA,WIARTON,,44.75,-81.133333
CA,PENETANGUISHENE,,44.766667,-79.933333
CA,MIDLAND,,44.75,-79.916667
CA,TIFFIN,,44.75,-79.85
CA,PORT MCNICOLL,,44.75,-79.8
CA,VICTORIA HARBOUR,,44.75,-79.816667
CA,WAUBAUSHENE,,44.766667,-79.716667
CA,DEPOT HARBOUR,,45.316667,-80.1
CA,PARRY SOUND,,45.333333,-80.033333
CA,BYNG INLET,,45.766667,-80.566667
CA,KEY HARBOUR,,45.883333,-80.75
CA,KILLARNEY,,45.966667,-81.516667
CA,MANITOWANING,,45.75,-81.8
CA,SHEGUIANDAH,,45.9,-81.916667
CA,LITTLE CURRENT,,45.983333,-81.933333
CA,HONORA,,45.866667,-82.166667
CA,KAGAWONG,,45.916667,-82.25
CA,GORE BAY,,45.916667,-82.466667
CA,MELDRUM BAY,,45.933333,-83.116667
CA,BLIND RIVER,,46.183333,-82.95
CA,COCKBURN,,45.95,-83.316667
CA,BRUCE MINES,,46.283333,-83.783333
CA,HILTON,,46.25,-83.883333
CA,RICHARDS LANDING,,46.3,-84.033333
MY,KEMAMAN HARBOR,,4.25,103.466667
LK,TRINCOMALEE HARBOR,,8.55,81.216667
IS,HAFNARFJORDUR,,64.066667,-21.95
IS,BILDUDALUR,,65.683333,-23.6
IS,SKERJAFJORDUR,,64.15,-22.016667
IS,THINGEYRI,,65.883333,-23.483333
IS,ISAFJORDUR,,66.066667,-23.116667
IS,STRAUMSVIK,,64.05,-22.05
XR,BARENTSBURG,,78.066667,14.233333
XR,LONGYEARBYEN,,78.2,15.7
XR,NY ALESUND,,78.916667,11.95
ID,PATANI,,0.366667,128.75
VI,CHRISTIANSTED,,17.75,-64.7
TR,DEFTERDAR BURNU,,41.05,29.033333
TR,ISTINYE,,41.116667,29.05
TR,AMBARLI,,40.966667,28.7
TR,BORUSAN FERTILIZER JETTY,,40.416667,29.1
TV,FUNAFUTI ATOLL,,-8.516667,179.133333
RU,PETROPAVLOVSK,,53.05,158.65
RU,NIKOL SKOYE,,55.2,165.983333
RU,PROVIDENIYA,,64.416667,-173.233333
RU,AMBARCHIK,,69.633333,162.316667
RU,TIKSI,,71.633333,128.866667
RU,PEVEK,,69.716667,170.3
RU,PORT DIKSON,,73.5,80.516667
RU,MEZEN,,65.833333,44.183333
RU,SEVERODVINSK,,64.566667,39.783333
RU,BELOMORSK,,64.533333,34.8
RU,RABOCHEOSTROVSK,,64.983333,34.783333
RU,KERET,,66.283333,33.566667
RU,KOVDA,,66.683333,32.866667
RU,BOLSHAYA PIRYU GUBA,,66.666667,34.366667
RU,OSTROVNOY GREMIKHA,,68.05,39.516667
RU,MYS ABRAM,,68.983333,33.033333
RU,BUKHTA NAGAYEVA (MAGADAN),,59.566667,150.716667
RU,SLAVYANKA,,42.866667,131.383333
RU,VITINO,,67.083333,32.316667
YE,NISHTUN,,15.816667,52.2
YE,ASH SHIHR OIL TERMINAL,,14.733333,49.5
DK,ESBJERG,,55.466667,8.45
DK,AUGUSTENBORG,,54.95,9.866667
DK,FREDERICIA,,55.566667,9.766667
DK,VEJLE,,55.716667,9.55
DK,STUDSTRUP,,56.25,10.35
DK,HADSUND,,56.716667,10.116667
DK,MARIAGER,,56.65,9.983333
CU,CASILDA,,21.75,-79.983333
CU,CIENFUEGOS,,22.15,-80.45
CU,SANTIAGO DE CUBA,,20.016667,-75.833333
CU,PUERTO GUANTANAMO,,19.983333,-75.133333
SG,SERANGOON HARBOR,,1.4,103.95
SG,KEPPEL - (EAST SINGAPORE),,1.283333,103.85
SG,JURONG ISLAND,,1.283333,103.733333
US,ERIE,,42.15,-80.1
US,SANDUSKY,,41.45,-82.716667
US,PUT IN BAY,,41.65,-82.816667
GR,SOUDHA,,35.483333,24.183333
GR,SITIA,,35.216667,26.133333
GR,KALI LIMENES,,34.933333,24.833333
GR,AYIOS NIKOLAOS,,35.2,25.716667
TR,KABA BURNU,,40.766667,29.533333
TR,IZMIT,,40.766667,29.916667
TR,ERDEK,,40.383333,27.8
TR,KARABIGA,,40.4,27.316667
TR,AYVALIK,,39.316667,26.7
TR,IZMIR,,38.433333,27.133333
TR,KUSADASI,,37.866667,27.25
TR,BODRUM,,37.033333,27.433333
VU,LUGANVILLE,,-15.516667,167.166667
CA,ALBERTON,,46.8,-64.066667
CA,SUMMERSIDE,,46.4,-63.783333
CA,CHARLOTTETOWN,,46.233333,-63.133333
GA,PORT GENTIL,,-0.7,8.8
EG,EL GHARDAQA,,27.216667,33.85
EG,EL-ADABIYA,,29.866667,32.466667
EG,RAS ABU ZANIMAH,,29.033333,33.116667
EG,EL TUR HARBOR,,28.233333,33.616667
EG,NUWEIBA EL MUZEIMA,,28.966667,34.65
CA,HAVRE ST PIERRE,,50.233333,-63.6
CA,MINGAN,,50.283333,-64.016667
VG,ROAD HARBOR,,18.416667,-64.616667
ID,SUNGAIPAKNING,,1.35,102.166667
ID,BENGKALIS,,1.466667,102.1
ID,PANGKALANSUSU,,4.116667,98.216667
ID,TANJUNG BALAI KARIMUN,,0.983333,103.433333
CO,CARTAGENA,,10.416667,-75.533333
CO,SANTA MARTA,,11.25,-74.216667
CO,EL BOSQUE,,10.4,-75.533333
MX,TOPOLOBAMPO,,25.6,-109.066667
MX,LA PAZ,,24.166667,-110.316667
MX,ACAPULCO,,16.85,-99.933333
TW,PENG-HU KANG,,23.583333,119.533333
AQ,ELLEFSEN HARBOR,,-60.733333,-45.033333
AQ,SCOTIA BAY,,-60.75,-44.716667
AQ,ADMIRALTY BAY,,-62.083333,-58.416667
AQ,PORT FOSTER,,-62.95,-60.633333
AQ,PORT LOCKROY,,-64.816667,-63.5
AQ,MELCHIOR HARBOR,,-64.316667,-63
AQ,ANDERSEN HARBOR,,-64.316667,-62.933333
AQ,MCMURDO STATION,,-77.85,166.65
TH,PATTANI,,6.95,101.3
ME,KOTOR,,42.416667,18.766667
RU,VYBORG,,60.716667,28.75
RU,LOMONOSOV,,59.916667,29.766667
SX,PHILLIPSBURG,,18.016667,-63.05
PA,ALMIRANTE,,9.3,-82.4
BN,KUALA BELAIT,,4.633333,114.2
JM,OCHO RIOS,,18.416667,-77.116667
JM,PORT ANTONIO,,18.183333,-76.45
GB,ARDGLASS,,54.266667,-5.616667
GB,LARNE,,54.85,-5.8
GB,KILROOT,,54.733333,-5.716667
GB,WARREN POINT,,54.1,-6.25
MY,TAWA,,4.25,117.883333
LC,VIEUX FORT,,13.716667,-60.966667
LC,CASTRIES,,14.016667,-61
LC,GRAND CUL DE SAC BAY,,13.983333,-61.016667
LR,GREENVILLE,,4.983333,-9.05
TH,BANG SAPHAN,,11.183333,99.6
TH,KHANOM,,9.2,99.9
OM,KHAWR KHASAB,,26.216667,56.233333
GB,SHEERNESS,,51.45,0.75
GB,ISLE OF GRAIN,,51.433333,0.7
IT,LIPARI,,38.483333,14.966667
UA,CHORNOMORS KE,,45.516667,32.7
UA,YEVPATORIYA,,45.2,33.383333
UA,SEVASTOPOL,,44.616667,33.533333
UA,BALAKLAVA,,44.5,33.6
UA,SUDAK,,44.85,34.983333
UA,HENICHESK,,46.166667,34.816667
UA,KHORLY,,46.083333,33.283333
UA,BELGOROD-DNESTROVSKY,,46.183333,30.366667
UA,PORT OKTYABRSK,,46.833333,31.933333
UA,UST-DUNAISK,,45.466667,29.7
ID,TANJUNGUBAN,,1.066667,104.216667
ID,PULAU SAMBU,,1.166667,103.9
ID,MUNTOK,,-2.066667,105.166667
ID,PANJANG,,-5.466667,105.316667
ID,SIBOLGA,,1.733333,98.766667
ID,BLINYU,,-1.633333,105.783333
IS,VOPNAFJORDHUR,,65.75,-14.833333
IS,SEYDHISFJORDHUR,,65.266667,-14
IS,ESKIFJORDHUR,,65.066667,-14.016667
IS,HORNABJORDUR,,64.25,-15.233333
IS,NESKAUPSTADUR,,65.15,-13.683333
IS,BUDIR,,64.933333,-14.016667
IS,DJUPIVOGUR,,64.666667,-14.283333
PH,HINATUAN,,8.366667,126.333333
PH,MANGAGOY,,8.233333,126.316667
PH,DAVAO,,7.066667,125.616667
PH,GENERAL SANTOS,,6.116667,125.183333
PH,PAGADIAN,,7.833333,123.433333
PH,MARGOSATUBIG,,7.583333,123.166667
PH,SANTA CLARA,,7.783333,122.683333
PH,JIMENEZ,,8.333333,123.866667
PH,CAGAYAN DE ORO,,8.5,124.666667
PH,BUGO,,8.516667,124.75
PH,PORT HOLLAND,,6.55,121.866667
PH,SIASI,,5.55,120.816667
PH,PALOMPON,,11.05,124.383333
PH,LAZI,,9.133333,123.633333
PH,PUERTO PRINCESA,,9.733333,118.733333
PH,SORSOGON,,12.966667,124
PH,NASUGBU,,14.083333,120.616667
PH,MARIVELES,,14.433333,120.483333
PH,MASINLOC,,15.55,119.95
PH,PORT ROMBLON,,12.583333,122.266667
PH,MASBATE,,12.366667,123.616667
PH,GUIUAN,,11.033333,125.716667
PH,TACLOBAN,,11.25,125
PH,BASCO,,20.45,121.966667
PH,CLAVERIA,,18.616667,121.083333
PH,PORT SAN VICENTE,,18.516667,122.133333
PH,VIRAC,,13.583333,124.25
PH,SUBIC BAY,,14.8,120.266667
PH,GINGOOG,,8.833333,125.1
PH,MASAO,,9,125.416667
SC,VICTORIA,,-4.616667,55.45
SB,TULAGHI,,-9.1,160.15
SB,YANDINA,,-9.083333,159.216667
SB,GIZO HARBOR,,-8.1,156.85
SB,RINGGI COVE,,-8.116667,157.1
US,GRAND MARAIS,,47.75,-90.333333
US,WASHINGTON HARBOR,,47.916667,-89.15
US,MUNISING,,46.416667,-86.65
US,L ANSE,,46.766667,-88.466667
US,BARAGA,,46.783333,-88.483333
US,COPPER HARBOR,,47.466667,-87.866667
US,EAGLE HARBOR,,47.466667,-88.166667
US,ASHLAND,,46.6,-90.866667
US,WASHBURN,,46.666667,-90.883333
US,BAYFIELD,,46.8,-90.816667
US,LA POINTE,,46.783333,-90.783333
CR,GOLFITO,,8.633333,-83.166667
CR,PUERTO QUEPOS,,9.433333,-84.166667
CR,PUERTO CALDERA,,9.916667,-84.716667
GP,GUSTAVIA,,17.9,-62.85
WS,APIA,,-13.816667,-171.766667
ID,SAUMLAKI,,-7.983333,131.3
RU,POS'YET,,42.65,130.8
RU,VLADIVOSTOK,,43.116667,131.9
RU,BUKHTA GAYDAMAK,,42.866667,132.683333
RU,NAKHODKA,,42.8,132.883333
RU,SOVETSKAYA GAVAN,,48.966667,140.283333
RU,BUKHTA VANINO,,49.083333,140.283333
RU,DE KASTRI,,51.466667,140.783333
RU,ZARUBINO,,42.633333,131.083333
VC,KINGSTOWN,,13.15,-61.233333
TZ,MIKINDANI,,-10.266667,40.133333
TZ,DAR ES SALAAM,,-6.816667,39.3
TZ,CHAKE CHAKE,,-5.25,39.766667
TZ,TANGA,,-5.083333,39.116667
TZ,ZANZIBAR,,-6.166667,39.183333
GR,MILOS,,36.716667,24.45
GR,GAVRIO,,37.883333,24.733333
GR,ANDROS,,37.833333,24.95
GR,MIKONOS,,37.45,25.333333
PG,QUEEN CAROLA HARBOR,,-5.166667,154.55
AS,PAGO PAGO HARBOR,,-14.283333,-170.666667
DK,SVENDBORG,,55.066667,10.616667
DK,FABORG,,55.1,10.25
MU,PORT MATHURIN,,-19.683333,63.416667
PG,LONGAN ISLAND,,-1.216667,144.3
PG,HAMBURG HARBOR,,-1.633333,149.966667
PG,KIMBE,,-5.133333,150.533333
PG,KIETA,,-6.216667,155.633333
PG,KAVIENG HARBOR,,-2.583333,150.8
PG,RABAUL,,-4.2,152.183333
PG,BIALLA,,-5.3,150.983333
CA,GASPE,,48.833333,-64.483333
GB,BURGHEAD,,57.7,-3.5
US,MASSACRE BAY,,52.833333,173.233333
US,CANNERY BAY,,53.7,-166.75
US,DUTCH HARBOR,,53.9,-166.533333
US,UNALASKA,,53.866667,-166.533333
US,PALISADES POINT,,52.233333,-174.166667
US,CONSTANTINE HARBOR,,51.4,179.3
US,KISKA,,51.966667,177.55
US,ALCAN HARBOR,,52.733333,174.066667
US,SKOOT COVE,,52.716667,174.066667
US,AKUTAN HARBOR,,54.133333,-165.8
GT,SANTO THOMAS DE CASTILLA,,15.7,-88.616667
US,POINT SAN PABLO,,37.966667,-122.433333
US,SAUSALITO,,37.85,-122.483333
US,PINOLE POINT,,38.016667,-122.366667
US,OLEUM,,38.05,-122.266667
